3007	2530
3119	2264
901	3275
2989	2179
15	3380
338	239
2137	2561
661	834
2544	3636
680	3974
3323	531
4078	1153
1190	1394
374	2678
1426	1295
2530	2722
219	3089
3740	2901
874	1242
567	175
572	3196
73	881
3456	2848
1505	1516
655	3453
1620	1619
2488	3083
2175	3955
3332	2727
1563	2327
3619	2251
3442	1653
3567	288
2192	3288
338	343
1049	1895
477	582
452	1551
2245	3731
3007	3567
2717	1573
1099	2583
2607	1021
431	3047
655	502
2979	4003
1745	3581
1250	932
1666	3941
1447	3419
3323	679
2989	1496
2272	1287
2452	3616
4076	1731
1835	1834
1875	2235
3064	1021
1601	1009
267	1117
504	907
1721	456
551	785
811	1773
2273	2794
3664	3840
985	2250
234	478
587	842
2267	294
1560	3053
3388	1832
2419	1644
2622	2940
1016	1959
666	747
3429	716
3261	2172
647	1297
407	435
2195	2278
1429	655
306	1017
2607	343
3644	1980
1595	3667
1086	2839
3727	802
3020	2224
3354	2721
3045	3043
2189	2375
821	620
288	3300
814	225
448	2327
3664	2867
3632	76
2565	3861
1428	3788
151	590
338	1287
2127	4008
4055	959
3129	2607
861	1230
3532	2066
3632	839
3374	2634
1163	3356
343	2559
41	837
835	2673
2072	250
3007	3306
1103	3067
511	917
442	2012
239	2730
1629	1925
445	278
824	1512
1053	2680
2639	2628
1784	4003
2881	1299
1505	3186
3042	2883
1529	133
1978	2072
3567	1008
3430	3683
746	1746
996	655
1988	3701
2064	2601
1505	196
2080	3341
1508	712
2616	3347
3015	1485
567	44
1547	1593
3009	734
4003	3530
427	909
428	2077
3299	2826
3075	4052
973	456
442	933
3386	2919
2175	3742
977	2705
869	480
3608	4024
2906	2391
176	389
264	191
233	101
1505	2285
2464	2092
1925	3198
3245	2458
349	2435
2854	3975
1553	1654
3323	880
746	456
2873	3163
3532	4052
2013	2285
1871	3694
1586	3083
1529	1874
3327	3928
444	1496
1666	592
2202	277
349	3956
3833	1973
512	2687
2860	2424
1934	3371
1835	3532
230	1503
2204	3786
655	802
1675	2763
2452	2709
78	412
799	868
3608	3363
2802	1683
2073	1398
1301	2321
3705	2126
625	2696
3651	3196
2505	275
612	3078
2585	888
473	839
3243	1546
486	176
712	617
2583	4026
3008	242
3682	3938
2082	3099
2205	787
3179	3754
3285	2227
1731	1594
2793	2720
3902	2420
3179	3955
2665	1039
2383	3290
789	2115
1246	2288
2568	3600
912	1412
3742	2063
794	590
3239	15
343	1165
3647	3039
3371	2583
3332	3955
664	907
473	927
542	695
853	1420
2663	239
814	2190
2498	2566
2983	508
2634	2303
1347	1621
3736	3245
2392	2096
4025	2405
545	327
2611	2839
462	672
2256	1135
224	839
3494	2376
3727	3264
1545	3088
3163	3562
1550	275
2519	3257
3007	1578
1081	3993
314	394
2521	3806
947	2494
2452	1226
1275	3494
2915	2374
827	50
2213	3331
1698	2592
1408	1021
1529	1573
3163	3583
3408	1800
3846	2727
1997	1749
899	2593
782	1202
1876	3802
655	1010
385	2391
220	767
1351	2336
1444	3175
2200	17
845	3993
2739	1729
2455	2902
242	959
1016	2998
4012	1648
1983	3826
498	3058
3592	3963
4001	3756
2989	1771
881	3392
681	953
1784	2677
2639	86
2533	2639
1727	3753
3323	33
4075	2440
2342	3249
861	15
707	2951
2603	159
2612	2381
3258	2375
65	1762
3323	3100
176	157
1253	1329
15	2659
3303	2676
1631	625
111	3928
2521	298
3055	832
3391	3964
655	2764
200	3045
2863	3007
691	2651
823	2054
2639	27
2533	3846
338	621
913	3851
999	679
562	3938
3332	839
3887	2073
2802	716
2375	1161
446	839
2320	672
1309	361
2749	166
2709	1697
2620	2732
3632	1761
2392	3464
2093	2969
61	1650
1154	3323
247	424
869	1223
3327	3437
836	976
2256	1858
2655	1822
1934	3350
572	902
3919	2859
502	862
1701	807
929	3078
3239	3748
2517	144
864	1980
2894	3327
3323	1508
562	465
1377	2091
4003	3600
3343	2486
506	667
1663	2593
187	1275
3809	1039
2004	1798
511	1202
3773	1899
211	2494
3313	2256
3276	2241
2692	3614
3210	2718
2784	3916
1934	2868
2072	767
2709	3053
3850	1171
205	4012
790	96
349	2343
3435	1224
1484	572
839	2974
694	736
2117	14
982	708
2189	2520
391	2721
2571	1972
3425	3365
1421	664
32	104
2421	1405
1311	3292
2521	3066
473	791
498	1572
2083	130
1128	87
2824	3557
2659	2224
230	1776
3858	3453
3814	1579
3880	3385
1531	660
1978	2683
693	411
3872	3861
2176	2968
835	275
2189	4003
2584	2486
2764	2884
1098	2120
1391	2817
2012	1947
3020	2659
2409	3446
15	1194
