720	539
1755	406
2330	2312
1670	1126
1001	2342
886	192
2184	2110
548	326
1295	2319
1523	742
2373	1485
541	90
188	1169
544	2500
2750	1331
2294	1071
27	771
887	179
645	1203
1308	742
500	858
2242	493
742	428
2585	1039
1610	1868
995	2045
2012	2703
2667	93
2262	573
641	1860
218	339
2454	1324
180	594
701	78
614	1599
1533	1444
2525	2791
913	548
742	2511
206	1615
742	372
437	795
1200	1662
187	1605
451	546
771	207
1794	2468
123	1288
391	1415
1699	1222
2705	1010
272	2270
451	1169
1185	1864
819	1510
2443	693
2324	1258
2594	847
2356	2571
2281	1487
237	443
225	1680
1112	406
142	742
272	943
1794	189
1296	791
180	859
391	1265
2184	783
188	55
1687	665
833	440
701	216
2135	284
1622	2461
866	484
45	1817
1027	1661
742	829
812	2462
2012	1702
2489	833
2175	908
456	1689
2138	1860
25	522
2670	1541
724	2100
761	1860
577	1860
702	378
109	920
742	976
1955	883
88	1691
295	1584
1378	2456
646	29
1886	2672
1222	41
2024	199
214	1631
319	2112
742	1644
2491	1868
191	1568
1739	889
652	514
2324	2084
819	87
1877	1437
1984	523
44	385
717	1515
742	865
2094	2619
1839	2152
197	100
648	865
2373	2744
1044	465
2631	1332
1857	2177
1721	1283
112	1112
1297	1250
183	571
1023	149
2373	2442
2207	866
381	189
1695	742
724	1125
393	14
1495	412
523	1066
282	825
2416	252
447	2251
2201	1659
360	191
2271	1354
1025	648
1895	956
1263	2529
1527	1269
2429	1644
677	604
478	859
786	1279
2118	493
1025	339
645	122
1224	2787
2454	1546
1839	2087
453	917
2671	2370
2782	2584
591	529
170	1671
470	818
138	2707
1971	829
1057	354
2119	1365
1433	2617
1252	2706
1082	423
6	689
837	499
268	414
998	1236
952	905
2626	786
685	1595
2435	2004
351	1086
378	115
2342	2572
740	645
390	244
502	1117
16	1625
2535	653
953	1413
742	1022
1309	1475
2717	799
742	209
1295	565
575	1850
730	2747
676	905
724	313
191	1062
989	157
2384	2734
125	220
2205	334
1341	168
526	268
2709	196
1017	2007
943	824
391	1029
2671	1489
429	86
2585	1475
1457	292
645	378
1125	8
114	718
2349	1354
886	330
2585	1169
861	2468
163	370
1059	1172
2511	1314
960	2245
137	1887
2585	2012
748	825
1839	1049
2667	438
1929	1365
515	2703
18	205
304	2098
15	406
402	1967
2785	2438
886	613
1540	441
602	1006
144	1073
1053	1570
237	1733
730	646
2609	1093
1820	629
2413	2456
1297	213
761	441
742	2549
1540	2562
2663	2025
282	1370
748	1370
2167	1052
2038	1951
178	1527
272	2230
2383	1062
28	505
1894	2240
2119	2468
767	333
1540	2197
897	2012
225	791
1630	1291
2167	286
188	339
2510	1631
2663	250
1541	704
1199	1149
390	187
2582	2581
2478	1250
1151	549
765	569
777	1300
2487	242
1325	646
917	968
1501	329
2431	1702
2119	1832
1480	2408
671	236
2244	748
1687	462
77	534
1743	661
2520	1496
1160	2223
742	2271
1065	1297
278	2692
1211	1276
850	1582
2201	1862
95	1637
695	1330
1635	948
2411	808
1676	1432
443	1599
1295	1299
2343	1598
1372	1067
2042	1295
1897	1035
188	1733
702	414
1480	1579
1635	1740
809	1283
686	865
1535	2680
1239	2643
1082	2609
277	800
425	1794
645	1143
2586	36
907	1353
2351	1063
949	1955
1649	333
2667	2520
2506	2221
2761	400
1387	1360
303	542
1039	2435
935	246
913	545
791	591
980	2468
677	1169
451	2384
388	437
1018	1846
2478	2112
1377	733
732	2408
381	2119
470	847
2444	783
160	983
1857	2408
740	2431
1451	1934
952	1251
363	2648
873	906
907	1480
1579	1430
1433	2516
2536	2239
218	390
1715	742
949	1559
2782	1751
1001	2290
853	412
228	975
213	514
295	1472
1631	6
1875	1486
645	883
2201	2773
897	1030
755	1444
2091	1299
2141	2670
1609	1298
2506	278
1795	1863
2201	1171
2782	1697
2413	2454
1287	41
1115	826
231	1841
2167	2623
2281	2072
2015	1908
2384	341
1804	2338
59	539
546	742
2071	973
1285	648
199	2111
1249	2643
78	147
660	100
2633	686
437	145
594	2684
2352	1593
860	2047
193	942
374	291
2031	543
839	1164
362	1196
507	682
2673	1405
2585	1479
1140	1199
1785	1658
1997	655
2105	2667
2573	2071
231	2789
414	1400
818	2491
524	548
114	1479
1285	886
633	2302
780	2151
2456	2317
1336	924
866	637
702	2384
482	348
2236	806
2024	2708
1084	397
2226	949
19	1485
1672	2790
1519	483
423	461
523	2195
618	458
1759	2018
1631	414
2253	1433
1295	2380
2667	593
956	2111
2613	99
761	1960
1661	1360
423	166
1325	2122
461	329
764	1968
1111	2184
2620	278
2483	412
290	2674
327	830
2316	985
1045	133
1156	1097
916	2529
1631	1437
248	310
1586	47
1874	1370
360	2281
911	71
1348	519
652	502
2349	630
2147	2240
1870	181
1702	2704
451	1143
1857	333
1829	1644
2437	2447
2536	368
793	1917
278	1005
1451	2561
812	105
2119	2334
365	1723
953	391
2766	2065
1166	682
528	654
730	1487
2281	1468
2060	1041
2464	1364
268	156
813	1379
2478	1733
2510	2201
861	594
487	883
432	418
1184	1815
1532	468
2650	822
2201	2744
391	961
1140	108
826	2786
2030	57
791	1955
742	1436
1324	99
218	259
394	497
1158	156
745	199
2669	2072
2076	2057
78	847
188	1370
1065	939
953	1062
659	334
2482	2724
477	2047
1369	322
577	329
592	39
462	748
1354	1235
2213	416
2291	69
546	2657
214	443
1371	1415
889	2468
1702	2080
2314	1837
1783	2117
1080	459
1495	1817
945	105
2002	1860
441	207
2456	99
717	294
742	1838
2024	1372
883	2565
648	823
2491	1076
2619	2270
740	2184
1904	2628
742	605
2478	1488
236	1874
1464	135
2359	595
740	282
1126	325
34	887
625	1842
1794	314
1005	199
